Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,priceAboveYesterday,year,month,day,priceToVolume,Close_price_lag_1,Close_avg_5_days,Close_avg_30_days,volatility_7_days,volatility_30_days
2022-08-30T00:00:00.000Z,156.8234405517578,160.4255083111715,155.64906340226676,160.00116164152158,77906200,0,2022,8,30,2.012977664829729E-6,159.26101684570312,162.13675231933593,161.9186045328776,3.9298847613156367,6.8238129285869995
2022-08-31T00:00:00.000Z,155.15565490722656,158.47153769020628,155.0767035244846,158.20507865575672,87991100,0,2022,8,31,1.763310776967518E-6,156.8234405517578,160.1018280029297,162.06309254964194,4.72465399167434,6.623685142165184
2022-09-01T00:00:00.000Z,155.88592529296875,156.3398768664933,152.6391159459931,154.58325022090398,74229900,1,2022,9,1,2.100042237601947E-6,155.15565490722656,157.7195251464844,162.15603942871093,4.864533916748315,6.512162764233699
2022-09-02T00:00:00.000Z,153.7641143798828,158.254373032356,152.93514772176113,157.65238211334182,76957800,0,2022,9,2,1.9980315754853025E-6,155.88592529296875,156.17803039550782,162.2196502685547,4.813994983730491,6.416701034808189
2022-09-06T00:00:00.000Z,152.50094604492188,155.0273296121399,151.6719792603848,154.4154753271388,73714800,0,2022,9,6,2.0687968500887456E-6,153.7641143798828,154.82601623535157,162.27860412597656,3.1104219005716396,6.314837313141957
2022-09-07T00:00:00.000Z,153.91217041015625,154.61283930679346,151.59302111354978,152.787139807606,87449600,1,2022,9,7,1.760009999018363E-6,152.50094604492188,154.24376220703124,162.42894541422527,2.254199251545659,6.045654995270696
2022-09-08T00:00:00.000Z,152.43186950683594,154.3069155323693,150.6752279441013,152.60949878868428,84923800,0,2022,9,8,1.7949252095035306E-6,153.91217041015625,153.69900512695312,162.3594533284505,1.6712845961132197,6.150806886328352
2022-09-09T00:00:00.000Z,155.3036346435547,155.74773792597443,152.71804160121783,153.42858878297076,68028800,1,2022,9,9,2.2829101004803066E-6,152.43186950683594,153.58254699707032,162.3672897338867,1.3681596720530302,6.141340102205108
2022-09-12T00:00:00.000Z,161.28408813476562,162.10319169268726,157.20832701154205,157.49451256385936,104956000,1,2022,9,12,1.5366828779180383E-6,155.3036346435547,155.08654174804687,162.40496927897135,3.052790922641053,6.130749098963183
2022-09-13T00:00:00.000Z,151.8200225830078,158.4320461932663,151.35619264515168,157.80045022276116,122656600,0,2022,9,13,1.237764805016671E-6,161.28408813476562,154.95035705566406,162.16002909342447,3.23983185892074,6.4051735110699255
2022-09-14T00:00:00.000Z,153.2707061767578,155.0372110898694,151.59303096684667,152.75752979849568,87965400,1,2022,9,14,1.7423976492661639E-6,151.8200225830078,154.8220642089844,162.0127207438151,3.262049652461493,6.5604581037646
2022-09-15T00:00:00.000Z,150.3693389892578,153.20166541150382,149.39234757415474,152.61940081458968,90481100,0,2022,9,15,1.6618867253963294E-6,153.2707061767578,154.40955810546876,161.56765696207682,3.551245976170855,6.885405631084426
2022-09-16T00:00:00.000Z,148.7212371826172,149.36271142090462,146.4218293394224,149.22455028716234,162278800,0,2022,9,16,9.164551203399162E-7,150.3693389892578,153.09307861328125,161.078168741862,4.087734611842772,7.2618962380246455
2022-09-19T00:00:00.000Z,152.4516143798828,152.530565756339,147.142266074514,147.34950026158054,81474200,1,2022,9,19,1.8711642996173366E-6,148.7212371826172,151.3265838623047,160.72059275309246,4.087030875287814,7.417331865115337
2022-09-20T00:00:00.000Z,154.83982849121094,156.00434240653766,151.06999458899193,151.3857850189289,107689800,1,2022,9,20,1.4378318883609306E-6,152.4516143798828,151.9305450439453,160.45841369628906,4.053079166615601,7.483476358387328
2022-09-21T00:00:00.000Z,151.7015838623047,156.65567307047792,151.58316433856976,155.2740467070239,101696800,0,2022,9,21,1.4917045950541679E-6,154.83982849121094,151.6167205810547,160.08998209635416,1.9713223505626223,7.637041737688788
2022-09-22T00:00:00.000Z,150.73446655273438,152.44174672656402,148.92849339656019,150.37919289810281,86652500,0,2022,9,22,1.739528190793507E-6,151.7015838623047,151.68974609375,159.54720408121744,2.0191342256291924,7.7060219677993596
2022-09-23T00:00:00.000Z,148.4547882080078,149.48114103515752,146.60934685596038,149.20481874902532,96029900,0,2022,9,23,1.5459225533714793E-6,150.73446655273438,151.63645629882814,158.95310821533204,2.216309076327525,7.854835019324785
2022-09-26T00:00:00.000Z,148.79034423828125,151.7509532458143,147.67517669341092,147.69491830315658,93339400,1,2022,9,26,1.5940786445839726E-6,148.4547882080078,150.90420227050782,158.2514439900716,2.370791825033264,7.788665593141169
2022-09-27T00:00:00.000Z,149.767333984375,152.68847479986027,147.98110231146464,150.734477091982,84442700,1,2022,9,27,1.7735971728091949E-6,148.79034423828125,149.88970336914062,157.54648996988934,2.2466524022485586,7.556494189566323
2022-09-28T00:00:00.000Z,147.87252807617188,148.6620267188795,142.93818038229188,145.7014181025515,146691400,0,2022,9,28,1.0080517881496247E-6,149.767333984375,149.12389221191407,156.78363901774088,2.4021841440660174,7.328497343840231
2022-09-29T00:00:00.000Z,140.60916137695312,144.7934934551737,138.83279327495222,144.18163918720862,128138200,0,2022,9,29,1.0973243059208972E-6,147.87252807617188,147.0988311767578,155.72867431640626,3.634154612053556,7.302020315773796
2022-09-30T00:00:00.000Z,136.38536071777344,141.22103026133098,136.1879898311541,139.42492055869818,124925300,0,2022,9,30,1.0917353067615083E-6,140.60916137695312,144.68494567871093,154.54607543945312,5.406399331192922,7.469815304595043
2022-10-03T00:00:00.000Z,140.57955932617188,141.19142866488522,135.88206585827712,136.39524222216883,114311700,1,2022,10,3,1.2297915202570855E-6,136.38536071777344,143.04278869628905,153.5897984822591,5.313357437062137,7.355608946409957
2022-10-04T00:00:00.000Z,144.181640625,144.30006014683647,142.36578929238382,143.12568302717952,87830100,1,2022,10,4,1.6415971361184833E-6,140.57955932617188,141.92565002441407,152.88352915445964,5.040072752725916,7.201117939526963
2022-10-05T00:00:00.000Z,144.4777069091797,145.44484998263232,141.13221948664446,142.17831393701783,79471000,1,2022,10,5,1.8179928138463048E-6,144.181640625,141.24668579101564,152.19831288655598,4.6055569047280525,6.979675953872351
2022-10-06T00:00:00.000Z,143.5204315185547,145.60272687269935,143.31319734564778,143.8954467664891,68402200,0,2022,10,6,2.098184437321529E-6,144.4777069091797,141.82893981933594,151.47131805419923,3.680907334839909,6.694727540996333
2022-10-07T00:00:00.000Z,138.2505645751953,141.22105183590455,137.61896860646343,140.6683921871329,85925600,0,2022,10,7,1.6089566389434035E-6,143.5204315185547,142.2019805908203,150.48642222086588,3.0986435005882793,6.3758905075286005
2022-10-10T00:00:00.000Z,138.57620239257812,140.02690164719857,136.75050299743356,138.57620239257812,74899000,1,2022,10,10,1.8501742665800362E-6,138.2505645751953,141.80130920410156,149.7232426961263,3.2487071148032944,6.385904709346051
2022-10-11T00:00:00.000Z,137.15512084960938,139.49401183769913,136.40510543994947,138.06303899554518,77033700,0,2022,10,11,1.7804560971316368E-6,138.57620239257812,140.39600524902343,148.98637949625652,3.080972444482941,6.521352513380578
2022-10-12T00:00:00.000Z,136.52352905273438,138.51700974724292,136.3458997629281,137.30316442493086,70433700,0,2022,10,12,1.9383268102163362E-6,137.15512084960938,138.80516967773437,148.3097157796224,3.5158281984466577,6.72996393169909
2022-10-13T00:00:00.000Z,141.11251831054688,141.7046311562708,132.60569038350516,133.21755990005613,113224000,1,2022,10,13,1.2463127809523323E-6,136.52352905273438,138.3235870361328,147.84161122639975,3.1338700442340084,6.725758856876503
2022-10-14T00:00:00.000Z,136.5630340576172,142.62241342006476,136.37552640505737,142.4151641571206,88598000,0,2022,10,14,1.5413782936140454E-6,141.11251831054688,137.9860809326172,147.19751485188803,2.61000237740175,6.852859065522607
2022-10-17T00:00:00.000Z,140.54010009765625,141.02365655306738,138.4281998048671,139.21769847828358,85250900,1,2022,10,17,1.6485468200060791E-6,136.5630340576172,138.3788604736328,146.7567143758138,1.8455163425518903,6.8412048592060675
2022-10-18T00:00:00.000Z,141.8625030517578,144.77376532008952,138.76373315265158,143.57966155321216,99136600,1,2022,10,18,1.4309801128115935E-6,140.54010009765625,139.3203369140625,146.402099609375,2.25905239759611,6.808830452718034
2022-10-19T00:00:00.000Z,141.97103881835938,143.04672289831205,139.64202632814627,139.82953393185838,61758300,1,2022,10,19,2.298817143903886E-6,141.8625030517578,140.4098388671875,146.00406188964843,2.5254672363573842,6.702868936438602
2022-10-20T00:00:00.000Z,141.50723266601562,143.97440668910568,140.77694373414428,141.14209572929755,64522000,0,2022,10,20,2.193162528533146E-6,141.97103881835938,140.48878173828126,145.63990732828776,2.4170484380864585,6.638060615611106
2022-10-21T00:00:00.000Z,145.33627319335938,145.90865930136042,140.77692593540152,140.99403842665825,86548600,1,2022,10,21,1.6792446462838148E-6,141.50723266601562,142.2434295654297,145.3076619466146,2.5867113613999635,6.382207410838924
2022-10-24T00:00:00.000Z,147.48765563964844,148.2574127069579,144.08295860217441,145.25733581108966,75981900,1,2022,10,24,1.9410893336393067E-6,145.33627319335938,143.63294067382813,144.847780863444,3.4873562848716495,5.645889661577507
2022-10-25T00:00:00.000Z,150.33970642089844,150.4877458912043,147.39883932372416,148.11924989222194,74732300,1,2022,10,25,2.0117098820844325E-6,147.48765563964844,145.32838134765626,144.7984369913737,3.6709617526155376,5.589035075721783
2022-10-26T00:00:00.000Z,147.38894653320312,149.99428106943935,146.09613500854059,148.97780682232195,88194300,0,2022,10,26,1.6711844930250948E-6,150.33970642089844,146.411962890625,144.60237833658854,3.4550674092366274,5.380873867963423
2022-10-27T00:00:00.000Z,142.8987274169922,147.09292340264514,142.23752656273683,146.12579536819774,109180200,0,2022,10,27,1.308833720921854E-6,147.38894653320312,146.6902618408203,144.35335795084634,3.311055194925954,5.2766386917534085
2022-10-28T00:00:00.000Z,153.69508361816406,155.43196876876547,145.87907785280416,146.25407807739884,164762400,1,2022,10,28,9.328286284866211E-7,142.8987274169922,148.36202392578124,144.51915283203124,4.205326947341371,5.492343861818614
2022-10-31T00:00:00.000Z,151.32655334472656,152.21474485834912,149.92520057444992,151.14892407706145,97943200,0,2022,10,31,1.5450439984064902E-6,153.69508361816406,149.1298034667969,144.48165079752604,3.6935716392050604,5.439903508435511
2022-11-01T00:00:00.000Z,148.6719207763672,153.40889855498966,147.17188960891258,153.04376156873835,80379300,0,2022,11,1,1.849629454055549E-6,151.32655334472656,148.79624633789064,144.27605387369792,3.4463637208998876,5.143400088900597
2022-11-02T00:00:00.000Z,143.1256866455078,150.1719344831505,143.09608176430027,146.9942133937789,93604600,0,2022,11,2,1.5290454384240499E-6,148.6719207763672,147.94359436035157,143.990190633138,4.067799912467364,4.9511952062432965
2022-11-03T00:00:00.000Z,137.0564727783203,140.9250003088778,136.9281748948541,140.19471128840124,97918500,0,2022,11,3,1.399699472299109E-6,143.1256866455078,146.7751434326172,143.5342575073242,5.684077979482508,4.938485808331342
2022-11-04T00:00:00.000Z,136.78953552246094,141.0302218087603,132.835509487029,140.4568862236132,140814800,0,2022,11,4,9.714144786092152E-7,137.0564727783203,143.39403381347657,143.14541575113932,6.674053165172825,4.996599999964644
2022-11-07T00:00:00.000Z,137.32333374023438,137.55068603269024,134.11068732115655,135.5341392248018,83374600,1,2022,11,7,1.6470643786025284E-6,136.78953552246094,140.59338989257813,142.7631820678711,7.2462118822321075,4.988478722180439
2022-11-08T00:00:00.000Z,137.89666748046875,139.8044779338877,135.9097746908865,138.796212085486,89908500,1,2022,11,8,1.5337445011369197E-6,137.32333374023438,138.43833923339844,142.36749318440755,6.090899151872584,4.883435789774978
2022-11-09T00:00:00.000Z,133.31988525390625,136.95759752003397,133.0431046023265,136.90816917152026,74917800,0,2022,11,9,1.7795488555978186E-6,137.89666748046875,136.47717895507813,141.88240509033204,5.087942482223626,5.038078775194574
2022-11-10T00:00:00.000Z,145.18197631835938,145.18197631835938,137.8966866598679,139.61669377296678,118854000,1,2022,11,10,1.2215152735150637E-6,133.31988525390625,138.10227966308594,142.0348322550456,4.070910524467621,5.067318865741202
2022-11-11T00:00:00.000Z,147.97943115234375,148.285865777023,142.7106893014463,144.14403590087628,93979700,1,2022,11,11,1.5745893118656876E-6,145.18197631835938,140.3402587890625,142.42130126953126,5.21017846955497,5.06371429898424
2022-11-14T00:00:00.000Z,146.57574462890625,148.55275765609238,145.7355080589872,147.25781653663145,73374100,0,2022,11,14,1.9976496424338596E-6,147.97943115234375,142.19074096679688,142.62117411295574,5.724465259707318,5.1066683389080065
2022-11-15T00:00:00.000Z,148.31552124023438,151.8247226304383,146.85253571913623,150.47047343692662,89868300,1,2022,11,15,1.6503652705151247E-6,146.57574462890625,144.27451171875,142.75897013346355,6.052472766270465,5.205052867853195
2022-11-16T00:00:00.000Z,147.0798797607422,148.14746862169088,145.5971199677711,147.4159834438759,64218300,0,2022,11,16,2.290311013538854E-6,148.31552124023438,147.0265106201172,142.84570922851563,5.815252247830579,5.256113613235194
2022-11-17T00:00:00.000Z,148.9877166748047,149.7389762643868,144.47023425105218,144.74701489370946,80389400,1,2022,11,17,1.8533253970648455E-6,147.0798797607422,147.78765869140625,143.0279520670573,5.449587443327468,5.373779928496539
2022-11-18T00:00:00.000Z,149.55117797851562,150.9449761011956,148.24635692578445,150.55945907613687,74829600,1,2022,11,18,1.9985564265814012E-6,148.9877166748047,148.1020080566406,143.4046391805013,1.5013051275747678,5.423194314077188
2022-11-21T00:00:00.000Z,146.30885314941406,148.64172927634687,146.0221928785554,148.4341513417214,58724100,0,2022,11,21,2.4914618214568477E-6,149.55117797851562,148.0486297607422,143.66239420572916,1.2254609509316692,5.369285536014201
2022-11-22T00:00:00.000Z,148.45391845703125,148.6911654782662,145.24127190945183,146.42749193221246,51804100,1,2022,11,22,2.865678941570865E-6,146.30885314941406,148.07630920410156,144.03902079264324,1.248124729030193,5.2928261741743245
2022-11-23T00:00:00.000Z,149.33370971679688,150.08496935516192,147.62358231947215,147.73231865639212,58301400,1,2022,11,23,2.5614086405608935E-6,148.45391845703125,148.5270751953125,144.46602681477864,1.196074326689469,5.181157335807749
2022-11-25T00:00:00.000Z,146.40771484375,147.16886915801885,145.4290878682615,146.6054131493823,35195900,0,2022,11,25,4.159794602318736E-6,149.33370971679688,148.01107482910157,144.6425333658854,1.390825391437974,5.153093630746047
2022-11-28T00:00:00.000Z,142.5624237060547,144.95460787890806,141.73208177830335,143.47184797217477,69246000,0,2022,11,28,2.05878207703051E-6,146.40771484375,146.6133239746094,144.84251302083334,2.5023442503647435,4.940772089261192
2022-11-29T00:00:00.000Z,139.5474853515625,143.14564904140522,138.73691772229893,142.6316213475949,83763800,0,2022,11,29,1.665964119960681E-6,142.5624237060547,145.26105041503905,144.8094258626302,3.729517314239088,4.973791152938159
2022-11-30T00:00:00.000Z,146.32862854003906,147.01070049689147,138.93460350915308,139.77482505617792,111380900,1,2022,11,30,1.3137676975140178E-6,139.5474853515625,144.83599243164062,144.9582967122396,3.406404815308656,4.949322842516576
2022-12-01T00:00:00.000Z,146.60543823242188,147.41602103263662,144.92497972191345,146.50659660440166,71250400,1,2022,12,1,2.057608634231132E-6,146.32862854003906,144.29033813476562,145.11277669270834,3.419045435109381,4.9251344981327625
2022-12-02T00:00:00.000Z,146.11117553710938,146.2989942268281,143.97599740675216,144.2824471593233,65447400,0,2022,12,2,2.232497785047372E-6,146.60543823242188,144.2310302734375,145.26624145507813,3.201508362795023,4.880438979837607
2022-12-05T00:00:00.000Z,144.94473266601562,149.18541949197922,144.09461635687657,146.07162962618466,68826400,0,2022,12,5,2.1059467394199846E-6,146.11117553710938,144.70749206542968,145.25319010416666,2.6566385059241355,4.880768762814437
2022-12-06T00:00:00.000Z,141.26748657226562,145.60703008872727,140.28885957535718,145.3796777864446,64727200,0,2022,12,6,2.182505756038661E-6,144.94473266601562,145.0514923095703,145.0458511352539,2.794678540509315,4.9145755095744175
2022-12-07T00:00:00.000Z,139.32012939453125,141.72219330934035,138.39093073198447,140.55576270463825,69721100,0,2022,12,7,1.998249158354232E-6,141.26748657226562,143.64979248046876,144.67853190104168,3.281465668776591,4.917070209158823
2022-12-08T00:00:00.000Z,141.01048278808594,141.87049392300491,139.47830938217072,140.72382246539036,62128300,1,2022,12,8,2.26966588154007E-6,139.32012939453125,142.53080139160156,144.4659164428711,3.0285964136466608,4.933704912123195
2022-12-09T00:00:00.000Z,140.526123046875,143.89693468072133,139.28059488984613,140.70404702164143,76097000,0,2022,12,9,1.8466709994727125E-6,141.01048278808594,141.41379089355468,144.38682963053387,2.9684784965377804,4.978505971297409
2022-12-12T00:00:00.000Z,142.829345703125,142.83922534059286,139.43875970806542,141.05991017433828,70462700,1,2022,12,12,2.0270206180450794E-6,140.526123046875,140.99071350097657,144.0246383666992,2.4682623086997495,4.663234107943109
2022-12-13T00:00:00.000Z,143.79808044433594,148.24636089095367,142.58222134561697,147.7817615043003,93886200,1,2022,12,13,1.5316210523414085E-6,142.829345703125,141.49683227539063,143.77368927001953,1.9769053583876455,4.454640821819304
2022-12-14T00:00:00.000Z,141.5640411376953,144.9743859949628,139.5375995292449,143.67944472283807,82291200,0,2022,12,14,1.7202816478274143E-6,143.79808044433594,141.94561462402345,143.53675994873046,1.4743102248872098,4.373417856075895
2022-12-15T00:00:00.000Z,134.93116760253906,140.17025624774567,134.46656823635524,139.48818419596876,98931900,0,2022,12,15,1.3638792705137479E-6,141.5640411376953,140.72975158691406,143.26360931396485,2.8887080622483334,4.647304108618473
2022-12-16T00:00:00.000Z,132.96401977539062,136.06792995299983,132.19298581991796,135.1189720463015,160156900,0,2022,12,16,8.302109979363401E-7,134.93116760253906,139.2173309326172,143.1271942138672,4.094016222690881,4.8895397046122655
2022-12-19T00:00:00.000Z,130.8486328125,133.64610870665976,129.81071279854106,133.55714671976315,79592600,0,2022,12,19,1.6439798776833525E-6,132.96401977539062,136.8211883544922,142.92916412353514,5.1903722158744054,5.2612474987975455
2022-12-20T00:00:00.000Z,130.77943420410156,131.7185125149171,128.39712953221752,129.87988952300458,77432800,0,2022,12,20,1.6889410457080405E-6,130.8486328125,134.21745910644532,142.7110341389974,5.743019096251551,5.624773448889704
2022-12-21T00:00:00.000Z,133.8932342529297,135.23760401600552,131.2242690848365,131.45162141055363,85928000,1,2022,12,21,1.5582026144321955E-6,130.77943420410156,132.68329772949218,142.57758636474608,5.145792216208897,5.788053789526511
2022-12-22T00:00:00.000Z,130.71022033691406,133.0134424692819,128.802409885042,132.80586453500828,77852100,0,2022,12,22,1.6789556137459884E-6,133.8932342529297,131.8391082763672,142.4905975341797,3.8628670228060344,5.949348756955369
2022-12-23T00:00:00.000Z,130.34449768066406,130.8980590346716,128.150011539123,129.4152989435447,63814900,0,2022,12,23,2.042540185452991E-6,130.71022033691406,131.31520385742186,141.9960149129232,1.8390822421546247,6.322902081238251
2022-12-27T00:00:00.000Z,128.53553771972656,129.89968192747375,127.24059622786994,129.87002793021114,69007800,0,2022,12,27,1.8626233225769631E-6,130.34449768066406,130.8525848388672,141.34788513183594,1.7664325066418487,6.675158892902362
2022-12-28T00:00:00.000Z,124.59139251708984,129.52403912125024,124.42334817846398,128.17966932882732,85438400,0,2022,12,28,1.4582598985595452E-6,128.53553771972656,129.61497650146484,140.61507339477538,2.842919243820536,7.262358740241833
2022-12-29T00:00:00.000Z,128.120361328125,128.98035737968635,126.26197134070489,126.51897766739482,75703700,1,2022,12,29,1.69239233126155E-6,124.59139251708984,128.4604019165039,139.94190139770507,2.887071699649975,7.457326636096774
2022-12-30T00:00:00.000Z,128.43666076660156,128.45643512279935,125.9654017030859,126.93414153068441,77034200,1,2022,12,30,1.66726805453424E-6,128.120361328125,128.0056900024414,139.32046076456706,2.858860053698723,7.617072632599671
2023-01-03T00:00:00.000Z,123.63251495361328,129.39550245721088,122.74285754273936,128.78263321771394,112117500,0,2023,1,3,1.1027048850858545E-6,128.43666076660156,126.66329345703124,138.47528737386068,2.69717287311253,7.908529516618014
2023-01-04T00:00:00.000Z,124.90771484375,127.18128340928531,123.64242739714908,125.43162222007305,89113600,1,2023,1,4,1.4016683743418514E-6,123.63251495361328,125.93772888183594,137.65383860270182,2.5283449948674934,7.997759736985243
2023-01-05T00:00:00.000Z,123.58309173583984,126.30148488412831,123.32608545003059,125.66884126386319,80962700,0,2023,1,5,1.5264200889525651E-6,124.90771484375,125.73606872558594,136.89631322224935,2.2905816616607875,8.222806725771331
2023-01-06T00:00:00.000Z,128.13023376464844,128.79253144434853,123.45460129199294,124.5617315121944,87754700,1,2023,1,6,1.4600953996156152E-6,123.58309173583984,125.73804321289063,136.2188570658366,2.2189992197709607,8.073625575377664
2023-01-09T00:00:00.000Z,128.6541290283203,131.87667022454877,128.39712274020837,128.9704583829939,70790800,1,2023,1,9,1.8173848724455765E-6,128.13023376464844,125.78153686523437,135.52953770955403,2.3430812384591806,7.793211862736039
2023-01-10T00:00:00.000Z,129.22747802734375,129.75138537718297,126.64747490986099,128.76287866678214,63896200,1,2023,1,10,2.0224595207124015E-6,128.6541290283203,126.90052947998046,134.95686314900715,2.502991765622179,7.594991355227576
2023-01-11T00:00:00.000Z,131.95578002929688,131.97553930551643,128.9606055895864,129.7415193359335,69458900,1,2023,1,11,1.8997677767614644E-6,129.22747802734375,128.31014251708984,134.6033083597819,3.182185776090537,7.474657957180562
2023-01-12T00:00:00.000Z,131.87669372558594,132.71691544226815,129.9293341536629,132.3412931209229,71379600,0,2023,1,12,1.8475403858467396E-6,131.95578002929688,129.96886291503907,134.34761530558268,3.1864513646361257,7.4307678371216
2023-01-13T00:00:00.000Z,133.21115112304688,133.36931580754018,130.14678954891528,130.51253218381837,57809700,1,2023,1,13,2.3043044873619283E-6,131.87669372558594,130.98504638671875,133.9103660583496,3.243590026325853,7.079071326232237
2023-01-17T00:00:00.000Z,134.37759399414062,135.7120688975574,132.5883994032112,133.28035102906594,63646600,1,2023,1,17,2.111308286603536E-6,133.21115112304688,132.1297393798828,133.5027712504069,2.4094656844691533,6.662695201332309
2023-01-18T00:00:00.000Z,133.65599060058594,137.01690717262807,133.47805156045354,135.24748690824802,69672800,0,2023,1,18,1.9183381549268286E-6,134.37759399414062,133.01544189453125,133.08759841918945,2.1835051888424974,6.223521223465212
2023-01-19T00:00:00.000Z,133.71530151367188,134.68403382720132,132.23254150823482,132.53897616267878,58280400,1,2023,1,19,2.294344265201884E-6,133.65599060058594,133.36734619140626,132.71328404744466,1.7416384228164155,5.809722283437587
2023-01-20T00:00:00.000Z,136.28541564941406,136.43370070636414,132.67737218152695,133.72518688361293,80223600,1,2023,1,20,1.6988194951287908E-6,133.71530151367188,134.24909057617188,132.54721501668294,1.508578660478156,5.625041587482297
2023-01-23T00:00:00.000Z,139.48817443847656,141.67278077878365,136.31506144495467,136.5325341153351,81760300,1,2023,1,23,1.7060624097327989E-6,136.28541564941406,135.5044952392578,132.55281651814778,2.5092970861817108,5.63209797434808
2023-01-24T00:00:00.000Z,140.89186096191406,141.514625019409,138.6874952095744,138.69737484670043,66435100,1,2023,1,24,2.1207443198236182E-6,139.48817443847656,136.8073486328125,132.5488624572754,3.0898542634792983,5.625993780873997
2023-01-25T00:00:00.000Z,140.22958374023438,140.79302480696597,137.21463480103895,139.2707308795162,65799300,0,2023,1,25,2.131171361097069E-6,140.89186096191406,138.1220672607422,132.5389778137207,3.1913680136675104,5.611737196077431
2023-01-26T00:00:00.000Z,142.305419921875,142.59208020551668,140.26908361074402,141.52449124388164,54105100,1,2023,1,26,2.630166470847942E-6,140.22958374023438,139.8400909423828,132.52151362101236,3.516801729133997,5.579330100033843
2023-01-27T00:00:00.000Z,144.25277709960938,145.53783884062292,141.43554202324185,141.51462437013356,70555800,1,2023,1,27,2.0445204660652897E-6,142.305419921875,141.43356323242188,132.53667017618815,3.5744794800859268,5.611544438085391
2023-01-30T00:00:00.000Z,141.3564453125,143.87714018615392,141.208175354279,143.29392490593287,64015300,0,2023,1,30,2.2081665681876052E-6,144.25277709960938,141.80721740722657,132.5297503153483,2.4780547310087346,5.600144914633039
2023-01-31T00:00:00.000Z,142.631591796875,142.68102013701483,140.6446992239128,141.05987013094617,65874500,1,2023,1,31,2.165201888391942E-6,141.3564453125,142.15516357421876,132.78643112182618,1.6071389969485574,5.8833221735040295
2023-02-01T00:00:00.000Z,143.75852966308594,144.9249754734958,139.69578139358237,142.31531825228282,77663600,1,2023,2,1,1.851041281412218E-6,142.631591796875,142.86095275878907,133.1462481180827,1.4801772266920656,6.2152822630315
2023-02-02T00:00:00.000Z,149.0865936279297,149.44244157391893,146.46704171932092,147.18864741549214,118339000,1,2023,2,2,1.2598263770010705E-6,143.75852966308594,144.2171875,133.75418014526366,2.8637024644633797,6.843044324175138
2023-02-03T00:00:00.000Z,152.72425842285156,155.57116204732878,146.13092169771272,146.32861998643196,154357300,1,2023,2,3,9.89420380006981E-7,149.0865936279297,145.91148376464844,134.48567428588868,4.171966292646111,7.640528640237613
2023-02-06T00:00:00.000Z,149.98609924316406,151.34036351523568,149.0470210083263,150.8164562342184,69858300,0,2023,2,6,2.1470047115827906E-6,152.72425842285156,147.63741455078124,135.0221031188965,4.304193615353995,8.145724859351493
2023-02-07T00:00:00.000Z,152.87254333496094,153.44587898676582,148.90863720361276,148.90863720361276,83322600,1,2023,2,7,1.8347068302592687E-6,149.98609924316406,149.68560485839845,135.76084721883137,4.835585506214609,8.725518991519214
2023-02-08T00:00:00.000Z,150.17396545410156,152.8033974108948,149.43258528395882,152.1114456021119,64120100,0,2023,2,8,2.3420731635493637E-6,152.87254333496094,150.96869201660155,136.42182947794598,4.058092005261337,9.046241317021579
2023-02-09T00:00:00.000Z,149.13600158691406,152.55624141902396,148.6911765868534,152.0125597152097,56007100,0,2023,2,9,2.662805279811204E-6,150.17396545410156,150.97857360839845,137.1085116068522,3.041637389539782,9.207400661581376
2023-02-10T00:00:00.000Z,149.50228881835938,149.82899586326752,147.73016708482578,147.96777632833437,57450700,1,2023,2,10,2.602270970037952E-6,149.13600158691406,150.3341796875,137.93887481689453,1.6227686828667685,9.16280512083049
2023-02-13T00:00:00.000Z,152.31394958496094,152.71984461594153,149.413195193509,149.44289446147238,62199000,1,2023,2,13,2.448816694560378E-6,149.50228881835938,150.79974975585938,138.74532775878907,1.613578704209119,9.331964921931917
2023-02-14T00:00:00.000Z,151.6704559326172,152.23477233256068,149.3538219997299,150.60123678518164,61707600,0,2023,2,14,2.4578893998894333E-6,152.31394958496094,150.55933227539063,139.51978759765626,1.4635592769896242,9.410702256243589
2023-02-15T00:00:00.000Z,153.77919006347656,153.94749097395436,151.35365383790918,151.58135329250317,65573800,1,2023,2,15,2.345131593158801E-6,151.6704559326172,151.28037719726564,140.52467676798503,1.7771642133546115,9.264149012765754
2023-02-16T00:00:00.000Z,152.17535400390625,154.76919088525318,151.8189476677602,151.97733873436857,68167900,0,2023,2,16,2.232360891327241E-6,153.77919006347656,151.88824768066405,141.43359807332357,1.6952476771693568,9.013350047194951
2023-02-17T00:00:00.000Z,151.0269317626953,151.47243590583543,149.34390771836374,150.8289315997935,59144100,0,2023,2,17,2.553541803200916E-6,152.17535400390625,152.19317626953125,142.34839274088543,1.6345676039793213,8.518256032824757
2023-02-21T00:00:00.000Z,146.99755859375,149.7894107206676,146.92826533516197,148.70038717333577,58867200,0,2023,2,21,2.497104645604853E-6,151.0269317626953,151.12989807128906,142.97730356852213,2.2178722627862184,8.119480030409276
2023-02-22T00:00:00.000Z,147.4232635498047,148.45287338487984,145.6907358158214,147.383654456277,51011300,1,2023,2,22,2.890011890498864E-6,146.99755859375,150.28045959472655,143.60294138590496,2.5730273133289496,7.689498602218605
2023-02-23T00:00:00.000Z,147.9083709716797,148.83898834448985,145.7699480861059,148.591484366889,48394200,1,2023,2,23,3.056324331669491E-6,147.4232635498047,149.10629577636718,144.22563781738282,2.669303168228757,7.2277566644716
